,Brand,Review,Rating,Author Name,Review Date,URL
691,MG Hector,Red MG Hector looks like a Red Angel in the very first look. Probably the best premium SUV with exquisite features launched in India so far. Will be proud to have one. MG with years of reputation in the automotive sector will definitely turn into a huge success in the Indian subcontinent as it is offering more than best automobile than rivals. Thank you.,5,Sachin Gaonkar,"Apr 11, 2019",https://www.cardekho.com/user-review/mg-hector/sgs-mg-red-hector-51840.htm
692,MG Hector,"It will be a very good car and a tough competitor for mid-size SUVs and I am looking forward to buy it and praying that MG should come up with diesel automatic variant. If they come up with diesel automatic variant. I will be definitely buying that car, so lets see what happens at the launch of this beast.",5,Rishabh Girdhani,"Apr 11, 2019",https://www.cardekho.com/user-review/mg-hector/praying-for-hectors-diesel-automatic-variant-51784.htm
693,MG Hector,"Excellent car. Looking forward to a nice experience, loved it. Should be low priced, so that even low budget people can buy it and have a luxurious experience and hence hoping that MG Hector becomes successful. Waiting for more models like this and especially sedans.",5,Ritu Gupta,"Apr 10, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-hector-51615.htm
694,MG Hector,Nice choice to take a car which can give an amazing luxurious feel at a very low price. It can give a tough competition between the SUV cars.,5,Anonymous,"Apr 10, 2019",https://www.cardekho.com/user-review/mg-hector/nice-and-beautiful-car-51462.htm
695,MG Hector,"Excellent paint job with the awesome interior design and the quality is also best. I love MG Motors, I love this car.",5,Anonymous,"Apr 10, 2019",https://www.cardekho.com/user-review/mg-hector/best-ever-car-in-india-51440.htm
696,MG Hector,The MG Hector is all set to launch in India in May 2019. It comes with a comprehensive list of connected features and a massive 10.4-inch touchscreen infotainment unit.,5,Anonymous,"Apr 10, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-hybrid-vehicle-51441.htm
697,MG Hector,"MG Hector is a very good vehicle, new latest advanced technology and I like this vehicle. Good safety features as well.",5,Varpe Rishikesh Balasaheb,"Apr 09, 2019",https://www.cardekho.com/user-review/mg-hector/the-new-kid-in-town-51398.htm
698,MG Hector,Best for comfort. Easy to handle with advanced technology. More bold and attractive model. A smooth drive is its specialty.,5,Maheswaran,"Apr 09, 2019",https://www.cardekho.com/user-review/mg-hector/best-suv-to-buy-51396.htm
699,MG Hector,MG Hector is an amazing car looks like a BMW car and interior and exterior is amazing and great and a good car.,5,Revathi R,"Apr 11, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-51767.htm
700,MG Hector,MG HECTOR VERY GOD SUV LOOK SO GOD ITS OSM SUV HE LOVE THAT LOOK COLOUR SUCH BEAUTY NICE GOOD SMOOTH.,5,Mukesh Meena,"Apr 08, 2019",https://www.cardekho.com/user-review/mg-hector/m-g-hector-51016.htm
701,MG Hector,"Good car and in this very advanced technology and very comfortable. MG Hector smooth and fast pick up so I improvised this car having air cool position are very impressed.MG motors are MG Motor has revealed the connected tech features of its upcoming SUV, the Hector. The Harrier rival will come equipped with MG's have smart system, which features an in-car Android-based tablet with 4G connectivity. This internet connection allows the car to have features like emergency calls, vehicle status, remote control for the sunroof, tailgate",5,Gone Nitheesh,"Apr 09, 2019",https://www.cardekho.com/user-review/mg-hector/good-car-51333.htm
702,MG Hector,"Best match engine cc with torque. Amazing power and performance. Other than that, in short, India wants a change for the next generation.",5,Hiteshkumar,"Apr 09, 2019",https://www.cardekho.com/user-review/mg-hector/india-wants-change-51301.htm
703,MG Hector,Car looks so amazing. Ismart technology with 5g SIM and so many features makes it internet car. It's going to be epic. Waiting for launch so get on roads review. Until now I m amazed and happy to buy.,5,Kiran Joshi,"Apr 09, 2019",https://www.cardekho.com/user-review/mg-hector/internet-car-embedded-sim-51297.htm
704,MG Hector,"Excellent, gets the same engine of Jeep Compass diesel and it thrills because now it's an automatic and the Jeep is going to go down and not to mention its first price is 15 lakhs truly makes a good intro for MG, yeah, the Morris Garages, it'll really be the economical feature loaded luxury SUV from the foreign countries. #yourthebest",5,Anonymous,"Apr 09, 2019",https://www.cardekho.com/user-review/mg-hector/nice-intro-for-morris-garages-51192.htm
705,MG Hector,It is an excellent car with fully loaded features. We can experience a new generation car with full power and luxury.,4,Prakash Singh,"Apr 08, 2019",https://www.cardekho.com/user-review/mg-hector/new-generation-is-coming-51051.htm
706,MG Hector,"Heard about it the most, want to know more specification and wish to buy it. The color and the features are so good, that I loved it the most.",5,Anurag Jain,"Apr 08, 2019",https://www.cardekho.com/user-review/mg-hector/wish-to-buy-as-early-as-possible-50997.htm
707,MG Hector,"Awesome machine, loaded with high tech features. Looks are excellent, the interior is quite good as they have shown in the videos.",5,Anonymous,"Apr 08, 2019",https://www.cardekho.com/user-review/mg-hector/it-will-be-a-great-hit-in-indian-market-50925.htm
708,MG Hector,"Nice car at this price range awesome features. Loved this car, with the stylish SUV look which gives a wide and virtual look to this car. Great 10 inches infotainment system.",5,Yash,"Apr 08, 2019",https://www.cardekho.com/user-review/mg-hector/welcome-mg-motors-50898.htm
709,MG Hector,"MG Hector is an awesome car by the brand. The fast learning car, great looks from inside and outside as well.",5,Ayaankhan,"Apr 07, 2019",https://www.cardekho.com/user-review/mg-hector/mg-awesome-50831.htm
710,MG Hector,Awesome design & awesome look and comes with a good infotainment system.,5,Ashish,"Apr 07, 2019",https://www.cardekho.com/user-review/mg-hector/new-features-look-stunning-50817.htm
711,MG Hector,"The best car in this price segment, too good. This car is the legend of all cars and is best in class.",5,Aryankumar,"Apr 07, 2019",https://www.cardekho.com/user-review/mg-hector/the-legend-50787.htm
712,MG Hector,This car is very nice. Its touch features are exclusive like a luxury car.,5,Kantilala Prajapati,"Apr 07, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-50678.htm
713,MG Hector,"Oh my god! I love these lovely colors of the car.  I will get it first. I do not believe my first car is this car and this car comfort level is another level. I do not have any car so this is my first experience to buy a car, I hope it is a good one.",5,Jay Nadiyapara,"Apr 06, 2019",https://www.cardekho.com/user-review/mg-hector/my-first-car-if-my-life-50586.htm
714,MG Hector,As picture showing above of exterior is excellent and the few pics available of the interior is also fabulous.,4,Anup Singla,"Apr 06, 2019",https://www.cardekho.com/user-review/mg-hector/gud-luck-mg-50501.htm
715,MG Hector,"Nice car in this segment as per features on the web but should be economically priced so they may succeed easily and rest, We are waiting.",5,Anonymous,"Apr 06, 2019",https://www.cardekho.com/user-review/mg-hector/price-of-hector-50362.htm
716,MG Hector,This will be an excellent car and having brilliant features as compared to other cars. This car will give good competition.,5,Anonymous,"Apr 06, 2019",https://www.cardekho.com/user-review/mg-hector/brilliant-car-50342.htm
717,MG Hector,"Eagerly waiting for the car, diesel and that too automatic with 170 bhp power, just wow!! Good price range as well.",5,Umesh,"Apr 05, 2019",https://www.cardekho.com/user-review/mg-hector/eagerly-waiting-for-this-beast-50294.htm
718,MG Hector,Very good looks & features which give tough competition to All other Indian cars already established on the road.,5,Kalpesh Togadiya,"Apr 05, 2019",https://www.cardekho.com/user-review/mg-hector/master-piece-50287.htm
719,MG Hector,"The price should not be more than 10 lakhs. Going to buy a new SUV like XUV300, Brezza, Fort Ecosport or Tata Nexon. Looking forward to the launch of this car and I'll buy after comparing it to others.",1,Pooja Sharma,"Apr 05, 2019",https://www.cardekho.com/user-review/mg-hector/buying-this-car-soon-50280.htm
720,MG Hector,"Creative design, innovative approach to the Indian market, a tough competitor of Jeep Compass and Tata Harrier. The technology used by MG has also enhanced its performance in the Indian market, it's length is more than it's competitors, it's going to rock in this segment. I think this is a perfect car for your money if you are looking for a mid-size SUV.",5,Lokesh Aditya,"Mar 27, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-the-new-entry-47769.htm
721,MG Hector,"Top class features in this segment. It will be killer once it is launched. Tyre pressure and temperature monitoring system, Voice recognition system and 10.4-inch infotainment are best features.",5,Amol Pathak,"Apr 05, 2019",https://www.cardekho.com/user-review/mg-hector/best-in-class-car-50248.htm
722,MG Hector,MG Hector would be a tough competition for all the cars in this segment. I believe that now others should also think about the type of technology used by MG in its cars. Waiting for it and its prices.,5,Vishal,"Apr 05, 2019",https://www.cardekho.com/user-review/mg-hector/waiting-for-mg-hector-50184.htm
723,MG Hector,Waiting for prices to be revealed. Awesome SUV as compared to Jeep Compass.,5,Shubham Mhatre,"Apr 05, 2019",https://www.cardekho.com/user-review/mg-hector/awesome-suv-50064.htm
724,MG Hector,This is a nice car with its exterior and interior view. It is an auto transmission car. It has a powerful 2.0liter engine which creates 340nmtorque. It has a 360-degree wide angle view camera. It's look is so awesome. It has five gear. It's front and the backlight are so good.,4,Ashutosh Singh,"Apr 05, 2019",https://www.cardekho.com/user-review/mg-hector/quality-of-mg-hector-50052.htm
